fechaHora,cp_41001,cp_41003,cp_41005,cp_41010,cp_41020
2022-02-27T14:00:00+01:00,15.33,9.86,163.935,45.065,34.895
2022-02-27T15:00:00+01:00,13.165,8.875,156.465,40.915,36.39
2022-02-27T16:00:00+01:00,10.825,9.28,153.375,43.12,32.705
2022-02-27T17:00:00+01:00,10.795,9.085,159.395,44.79,31.905
2022-02-27T18:00:00+01:00,10.935,9.105,166.535,44.815,33.32
2022-02-27T19:00:00+01:00,12.14,10.02,171.5,45.07,32.53
2022-02-27T20:00:00+01:00,12.57,9.925,168.99,43.625,32.655
2022-02-27T21:00:00+01:00,13.2,8.53,154.395,40.985,31.99
2022-02-27T22:00:00+01:00,12.205,7.795,142.67,37.51,31.085
2022-02-27T23:00:00+01:00,18.035,7.21,132.63,35.64,32.265
2022-02-28T00:00:00+01:00,22.775,6.465,118.515,30.29,32.67
2022-02-28T01:00:00+01:00,9.13,6.26,108.51,26.7,33.88
2022-02-28T02:00:00+01:00,9.315,5.86,105.8,26.015,32.455
2022-02-28T03:00:00+01:00,11.18,5.78,105.75,25.325,33.5
2022-02-28T04:00:00+01:00,9.56,5.82,106.895,26.23,32.365
2022-02-28T05:00:00+01:00,9.93,6.355,113.105,27.725,31.765
2022-02-28T06:00:00+01:00,12.695,8.155,136.53,36.795,35.305
2022-02-28T07:00:00+01:00,17.245,10.185,188.605,51.15,43.24
2022-02-28T08:00:00+01:00,18.145,10.42,198.205,58.59,45.615
2022-02-28T09:00:00+01:00,18.975,10.405,190.375,59.42,44.37
2022-02-28T10:00:00+01:00,18.515,9.61,182.385,57.695,41.645
2022-02-28T11:00:00+01:00,17.07,9.725,172.145,52.94,43.34
2022-02-28T12:00:00+01:00,18.7,8.805,172.685,52.005,43.77
2022-02-28T13:00:00+01:00,18.895,9.035,169.385,52.98,47.1
2022-02-28T14:00:00+01:00,17.28,8.045,162.625,51.47,51.845
2022-02-28T15:00:00+01:00,17.215,8.185,156.175,47.035,47.63
2022-02-28T16:00:00+01:00,16.11,8.3,153.58,46.89,43.355
2022-02-28T17:00:00+01:00,16.115,8.71,157.09,46.895,42.005
2022-02-28T18:00:00+01:00,17.205,9.17,166.245,48.9,40.445
2022-02-28T19:00:00+01:00,16.69,9.775,179.21,48.34,42.33
2022-02-28T20:00:00+01:00,16.095,9.61,177.775,48.82,38.49
2022-02-28T21:00:00+01:00,14.725,8.405,162.2,44.0,41.705
2022-02-28T22:00:00+01:00,12.235,7.615,142.855,38.875,35.36
2022-02-28T23:00:00+01:00,9.325,6.99,134.085,35.815,36.555
2022-03-01T00:00:00+01:00,7.58,6.26,118.765,30.095,34.17
2022-03-01T01:00:00+01:00,7.655,5.795,110.685,26.14,33.275
2022-03-01T02:00:00+01:00,31.76,5.505,105.85,24.595,35.075
2022-03-01T03:00:00+01:00,9.59,5.54,106.92,24.825,36.74
2022-03-01T04:00:00+01:00,9.74,5.415,107.16,25.11,37.02
2022-03-01T05:00:00+01:00,10.58,5.905,111.655,28.645,37.59
2022-03-01T06:00:00+01:00,13.375,7.875,138.505,36.525,38.46
2022-03-01T07:00:00+01:00,18.375,10.055,185.655,53.675,39.115
2022-03-01T08:00:00+01:00,18.54,9.9,198.015,59.875,44.02
2022-03-01T09:00:00+01:00,18.575,9.905,188.99,57.615,46.61
2022-03-01T10:00:00+01:00,19.645,9.0,178.67,57.235,49.41
2022-03-01T11:00:00+01:00,22.35,8.7,168.985,53.76,46.765
2022-03-01T12:00:00+01:00,21.56,9.08,166.39,52.87,42.865
2022-03-01T13:00:00+01:00,20.32,8.655,170.755,53.965,42.96
2022-03-01T14:00:00+01:00,18.92,9.005,159.995,51.155,47.36
2022-03-01T15:00:00+01:00,18.225,8.44,153.225,47.24,50.945
2022-03-01T16:00:00+01:00,15.91,7.915,151.165,46.405,46.16
2022-03-01T17:00:00+01:00,14.945,8.725,161.695,46.14,40.475
2022-03-01T18:00:00+01:00,14.78,9.245,169.005,48.855,43.845
2022-03-01T19:00:00+01:00,16.685,9.95,177.735,48.695,46.65
2022-03-01T20:00:00+01:00,16.97,9.75,178.3,49.41,41.56
2022-03-01T21:00:00+01:00,14.095,9.125,162.87,45.69,37.74
2022-03-01T22:00:00+01:00,11.29,7.66,147.565,37.975,35.4
2022-03-01T23:00:00+01:00,10.62,6.8,137.13,38.615,39.58
2022-03-02T00:00:00+01:00,10.25,6.33,119.89,31.795,35.365
2022-03-02T01:00:00+01:00,9.705,5.74,110.64,26.42,32.705
2022-03-02T02:00:00+01:00,9.475,5.575,108.13,25.675,32.03
2022-03-02T03:00:00+01:00,9.865,5.45,111.19,25.235,36.935
2022-03-02T04:00:00+01:00,9.83,5.54,107.6,24.895,34.095
2022-03-02T05:00:00+01:00,9.125,5.9,112.86,26.515,37.845
2022-03-02T06:00:00+01:00,12.415,8.045,138.435,35.62,39.075
2022-03-02T07:00:00+01:00,17.815,10.35,187.975,50.78,43.82
2022-03-02T08:00:00+01:00,18.745,10.025,199.86,62.15,49.535
2022-03-02T09:00:00+01:00,19.845,9.59,187.925,58.38,50.6
2022-03-02T10:00:00+01:00,19.21,9.245,180.115,58.235,48.22
2022-03-02T11:00:00+01:00,18.735,9.18,168.83,52.64,48.66
2022-03-02T12:00:00+01:00,20.59,8.955,167.465,54.52,45.7
2022-03-02T13:00:00+01:00,21.96,8.845,169.305,52.71,45.565
2022-03-02T14:00:00+01:00,17.875,8.8,163.155,49.45,48.32
2022-03-02T15:00:00+01:00,15.645,8.825,156.42,48.13,51.92
2022-03-02T16:00:00+01:00,15.285,8.065,154.895,48.08,47.74
2022-03-02T17:00:00+01:00,14.965,8.505,159.7,47.305,43.255
2022-03-02T18:00:00+01:00,15.75,9.235,170.28,51.525,42.58
2022-03-02T19:00:00+01:00,14.46,9.92,182.135,52.17,41.905
2022-03-02T20:00:00+01:00,14.63,10.295,184.01,48.565,41.355
2022-03-02T21:00:00+01:00,14.545,8.86,164.005,45.855,35.98
2022-03-02T22:00:00+01:00,11.425,7.575,147.21,39.51,38.805
2022-03-02T23:00:00+01:00,11.28,6.73,135.89,36.16,37.485
2022-03-03T00:00:00+01:00,10.535,6.19,118.13,30.055,33.7
2022-03-03T01:00:00+01:00,9.645,5.56,109.0,25.76,35.35
2022-03-03T02:00:00+01:00,11.05,5.5,105.96,24.535,34.345
2022-03-03T03:00:00+01:00,12.295,5.425,104.25,25.41,33.86
2022-03-03T04:00:00+01:00,10.405,5.645,105.97,25.225,37.115
2022-03-03T05:00:00+01:00,10.19,5.93,112.365,27.39,34.935
2022-03-03T06:00:00+01:00,14.55,8.29,147.445,37.105,40.49
2022-03-03T07:00:00+01:00,19.665,11.145,203.72,56.325,43.78
2022-03-03T08:00:00+01:00,17.645,10.15,201.315,60.37,46.46
2022-03-03T09:00:00+01:00,18.32,9.845,186.185,56.715,47.695
2022-03-03T10:00:00+01:00,17.59,9.205,175.215,59.28,49.635
2022-03-03T11:00:00+01:00,18.065,8.29,167.375,54.06,49.81
2022-03-03T12:00:00+01:00,18.815,8.55,167.475,53.765,47.385
2022-03-03T13:00:00+01:00,19.02,8.735,169.57,55.79,48.225
2022-03-03T14:00:00+01:00,17.885,8.26,163.02,50.18,48.22
2022-03-03T15:00:00+01:00,17.25,8.42,158.1,47.08,51.7
2022-03-03T16:00:00+01:00,16.94,8.635,154.635,49.245,50.175
2022-03-03T17:00:00+01:00,16.21,8.28,157.05,49.22,46.225
2022-03-03T18:00:00+01:00,16.925,9.77,166.315,50.98,41.955
2022-03-03T19:00:00+01:00,17.43,10.12,176.65,51.515,44.74
2022-03-03T20:00:00+01:00,16.47,9.74,178.42,49.06,40.425
2022-03-03T21:00:00+01:00,15.95,8.87,165.375,44.57,37.285
2022-03-03T22:00:00+01:00,12.01,7.635,145.87,37.36,36.555
2022-03-03T23:00:00+01:00,9.285,6.58,133.245,35.245,35.525
2022-03-04T00:00:00+01:00,8.725,6.16,119.65,30.93,37.01
2022-03-04T01:00:00+01:00,7.48,5.79,109.87,25.98,34.06
2022-03-04T02:00:00+01:00,7.905,5.455,106.755,25.54,36.985
2022-03-04T03:00:00+01:00,10.87,5.555,105.32,24.2,32.94
2022-03-04T04:00:00+01:00,10.925,5.525,105.155,25.21,34.655
2022-03-04T05:00:00+01:00,11.245,6.065,112.215,28.51,34.875
2022-03-04T06:00:00+01:00,14.695,8.53,141.685,38.415,39.575
2022-03-04T07:00:00+01:00,17.915,11.425,203.86,54.77,43.74
2022-03-04T08:00:00+01:00,20.02,10.275,201.805,61.415,45.495
2022-03-04T09:00:00+01:00,19.035,9.685,189.5,59.06,48.86
2022-03-04T10:00:00+01:00,19.535,9.17,177.715,56.97,48.21
2022-03-04T11:00:00+01:00,17.715,8.435,170.26,54.82,49.215
2022-03-04T12:00:00+01:00,17.15,9.53,167.22,53.735,47.23
2022-03-04T13:00:00+01:00,,9.695,170.17,52.235,49.93
2022-03-04T14:00:00+01:00,16.595,8.855,166.37,50.425,50.4
2022-03-04T15:00:00+01:00,15.905,8.88,156.97,47.7,50.345
2022-03-04T16:00:00+01:00,14.605,8.515,155.705,46.92,47.205
2022-03-04T17:00:00+01:00,14.29,8.935,160.465,46.875,45.47
2022-03-04T18:00:00+01:00,15.825,9.17,169.37,48.97,45.875
2022-03-04T19:00:00+01:00,15.48,9.44,176.99,48.49,40.09
2022-03-04T20:00:00+01:00,16.62,9.675,170.045,46.125,39.92
2022-03-04T21:00:00+01:00,13.885,8.255,156.445,40.81,38.23
2022-03-04T22:00:00+01:00,12.125,7.17,142.935,36.65,37.325
2022-03-04T23:00:00+01:00,11.565,7.04,136.145,34.42,36.73
2022-03-05T00:00:00+01:00,11.235,6.235,120.815,29.38,33.49
2022-03-05T01:00:00+01:00,10.625,6.0,111.98,26.055,34.11
2022-03-05T02:00:00+01:00,11.745,5.58,107.22,24.92,34.51
2022-03-05T03:00:00+01:00,12.29,5.54,107.06,24.445,35.85
2022-03-05T04:00:00+01:00,7.725,5.555,106.885,24.555,32.715
2022-03-05T05:00:00+01:00,7.535,6.0,110.075,27.51,31.985
2022-03-05T06:00:00+01:00,9.71,7.27,124.18,30.675,36.84
2022-03-05T07:00:00+01:00,13.67,9.735,159.43,42.47,38.205
2022-03-05T08:00:00+01:00,16.245,11.1,194.345,55.45,41.93
2022-03-05T09:00:00+01:00,16.655,11.7,211.275,59.255,39.65
2022-03-05T10:00:00+01:00,18.005,11.28,197.165,57.045,39.25
2022-03-05T11:00:00+01:00,19.705,10.98,187.125,55.83,40.665
2022-03-05T12:00:00+01:00,16.975,10.72,177.305,51.185,38.525
2022-03-05T13:00:00+01:00,17.195,10.06,179.025,49.075,37.415
2022-03-05T14:00:00+01:00,17.175,10.08,167.835,47.33,38.135
2022-03-05T15:00:00+01:00,16.04,8.93,161.21,46.14,37.4
2022-03-05T16:00:00+01:00,15.535,9.24,158.67,44.0,34.55
2022-03-05T17:00:00+01:00,13.19,9.305,163.455,46.21,34.8
2022-03-05T18:00:00+01:00,12.84,9.545,167.77,48.42,35.61
2022-03-05T19:00:00+01:00,13.945,9.58,171.04,45.805,36.175
2022-03-05T20:00:00+01:00,13.88,9.35,168.955,43.24,32.96
2022-03-05T21:00:00+01:00,12.79,8.4,151.27,39.815,32.58
2022-03-05T22:00:00+01:00,10.99,7.33,139.875,37.2,30.865
2022-03-05T23:00:00+01:00,11.105,7.035,133.425,35.82,31.49
2022-03-06T00:00:00+01:00,11.22,6.52,119.865,30.73,30.295
2022-03-06T01:00:00+01:00,10.65,6.035,111.645,28.76,29.85
2022-03-06T02:00:00+01:00,10.125,5.76,107.37,25.84,30.31
2022-03-06T03:00:00+01:00,10.58,5.555,106.65,25.5,30.145
2022-03-06T04:00:00+01:00,11.28,5.645,105.68,26.43,29.835
2022-03-06T05:00:00+01:00,11.07,5.72,108.425,26.94,31.955
2022-03-06T06:00:00+01:00,11.925,6.415,116.675,29.71,31.045
2022-03-06T07:00:00+01:00,15.455,8.36,143.955,38.82,32.735
2022-03-06T08:00:00+01:00,16.165,10.55,179.07,47.655,34.4
2022-03-06T09:00:00+01:00,17.52,12.2,208.685,58.295,36.84
2022-03-06T10:00:00+01:00,17.725,12.045,209.97,56.92,34.29
2022-03-06T11:00:00+01:00,15.03,11.705,197.075,52.315,36.48
2022-03-06T12:00:00+01:00,13.785,10.52,186.925,51.595,34.985
2022-03-06T13:00:00+01:00,12.855,10.4,177.175,48.48,35.485
2022-03-06T14:00:00+01:00,13.665,10.005,165.775,43.66,34.535
2022-03-06T15:00:00+01:00,13.815,9.295,155.545,43.54,39.825
2022-03-06T16:00:00+01:00,13.27,9.465,153.46,45.23,36.915
2022-03-06T17:00:00+01:00,14.335,9.025,163.78,45.19,36.16
2022-03-06T18:00:00+01:00,15.51,9.91,170.295,46.075,37.4
2022-03-06T19:00:00+01:00,17.04,9.95,179.205,48.055,35.33
2022-03-06T20:00:00+01:00,15.61,9.935,177.87,48.34,36.42
2022-03-06T21:00:00+01:00,15.135,8.885,161.06,42.97,33.19
2022-03-06T22:00:00+01:00,13.085,7.335,145.235,39.075,31.195
2022-03-06T23:00:00+01:00,18.52,6.65,134.715,36.105,33.495
2022-03-07T00:00:00+01:00,26.395,5.885,117.335,29.74,32.355
2022-03-07T01:00:00+01:00,10.15,5.8,108.74,27.06,33.72
2022-03-07T02:00:00+01:00,7.395,5.51,105.205,26.345,31.255
2022-03-07T03:00:00+01:00,7.335,5.57,105.505,25.83,31.19
2022-03-07T04:00:00+01:00,7.925,5.655,107.21,25.215,31.25
2022-03-07T05:00:00+01:00,9.715,6.095,113.515,30.33,32.475
2022-03-07T06:00:00+01:00,13.585,8.765,145.79,40.875,39.38
2022-03-07T07:00:00+01:00,20.135,10.51,205.83,57.4,40.55
2022-03-07T08:00:00+01:00,18.77,10.24,197.745,60.94,43.17
2022-03-07T09:00:00+01:00,18.425,9.53,188.845,61.94,41.62
2022-03-07T10:00:00+01:00,19.82,9.32,180.17,57.66,43.615
2022-03-07T11:00:00+01:00,20.125,8.815,171.455,56.315,43.275
2022-03-07T12:00:00+01:00,20.33,9.015,174.265,56.6,45.37
2022-03-07T13:00:00+01:00,18.6,9.235,172.005,56.065,45.885
2022-03-07T14:00:00+01:00,17.645,8.935,164.99,54.075,48.175
2022-03-07T15:00:00+01:00,18.905,8.65,158.13,49.515,49.855
2022-03-07T16:00:00+01:00,14.74,8.405,154.445,47.515,48.245
2022-03-07T17:00:00+01:00,13.8,8.775,157.685,49.25,45.075
2022-03-07T18:00:00+01:00,13.61,9.375,168.365,51.565,45.21
2022-03-07T19:00:00+01:00,16.22,10.025,180.225,51.19,42.97
2022-03-07T20:00:00+01:00,16.52,10.4,183.32,51.89,40.59
2022-03-07T21:00:00+01:00,14.175,9.53,166.345,46.265,37.62
2022-03-07T22:00:00+01:00,12.33,7.74,149.965,41.64,36.115
2022-03-07T23:00:00+01:00,10.865,7.02,133.85,35.53,36.165
2022-03-08T00:00:00+01:00,9.585,6.5,119.025,30.31,40.775
2022-03-08T01:00:00+01:00,9.69,6.075,108.94,28.09,40.16
2022-03-08T02:00:00+01:00,31.66,5.98,106.055,25.565,37.865
2022-03-08T03:00:00+01:00,11.965,5.97,106.03,25.56,37.33
2022-03-08T04:00:00+01:00,9.855,5.95,107.14,25.54,37.735
2022-03-08T05:00:00+01:00,9.985,6.43,113.035,27.58,40.675
2022-03-08T06:00:00+01:00,12.58,9.235,147.97,37.615,43.43
2022-03-08T07:00:00+01:00,18.515,11.14,206.285,51.64,44.13
2022-03-08T08:00:00+01:00,17.035,10.23,202.585,58.835,44.63
2022-03-08T09:00:00+01:00,16.445,9.39,184.69,56.83,47.06
2022-03-08T10:00:00+01:00,20.075,9.015,172.73,57.65,48.33
2022-03-08T11:00:00+01:00,20.0,8.67,168.37,53.58,50.19
2022-03-08T12:00:00+01:00,17.72,8.935,166.81,52.835,43.9
2022-03-08T13:00:00+01:00,19.325,8.64,167.2,53.25,48.94
2022-03-08T14:00:00+01:00,20.76,8.205,163.945,49.095,53.535
2022-03-08T15:00:00+01:00,19.355,8.08,158.08,47.71,50.98
2022-03-08T16:00:00+01:00,16.495,8.055,153.405,45.945,47.54
2022-03-08T17:00:00+01:00,17.06,8.785,159.105,47.165,47.665
2022-03-08T18:00:00+01:00,15.315,9.135,167.735,48.645,43.685
2022-03-08T19:00:00+01:00,15.58,9.56,180.91,50.095,44.845
2022-03-08T20:00:00+01:00,16.71,10.01,178.99,46.93,39.435
2022-03-08T21:00:00+01:00,14.085,8.89,165.69,43.87,34.965
2022-03-08T22:00:00+01:00,10.985,7.655,149.0,38.89,39.6
2022-03-08T23:00:00+01:00,9.91,7.155,135.805,36.845,36.715
2022-03-09T00:00:00+01:00,8.645,6.16,119.995,29.19,34.305
2022-03-09T01:00:00+01:00,7.855,5.76,109.97,25.26,32.245
2022-03-09T02:00:00+01:00,7.385,5.54,105.29,25.08,34.81
2022-03-09T03:00:00+01:00,9.49,5.555,105.83,23.84,31.2
2022-03-09T04:00:00+01:00,10.105,5.51,106.53,24.57,36.945
2022-03-09T05:00:00+01:00,10.545,6.285,112.76,26.645,38.895
2022-03-09T06:00:00+01:00,13.595,8.77,147.985,36.275,39.99
2022-03-09T07:00:00+01:00,19.735,10.95,205.895,55.25,41.74
2022-03-09T08:00:00+01:00,19.065,10.33,200.315,60.46,45.44
2022-03-09T09:00:00+01:00,18.545,9.41,186.1,57.555,48.92
2022-03-09T10:00:00+01:00,19.235,9.495,174.78,56.83,45.15
2022-03-09T11:00:00+01:00,17.945,9.74,169.57,52.505,48.185
2022-03-09T12:00:00+01:00,17.94,9.47,170.345,53.48,49.02
2022-03-09T13:00:00+01:00,18.535,8.37,168.54,53.675,45.52
2022-03-09T14:00:00+01:00,17.73,8.15,161.905,49.865,46.61
2022-03-09T15:00:00+01:00,16.67,8.815,155.4,54.0,41.045
2022-03-09T16:00:00+01:00,15.095,8.365,155.17,48.055,46.26
2022-03-09T17:00:00+01:00,14.72,8.0,157.17,48.41,45.34
2022-03-09T18:00:00+01:00,17.04,9.06,169.725,51.64,41.15
2022-03-09T19:00:00+01:00,16.91,9.47,181.96,53.425,45.08
2022-03-09T20:00:00+01:00,17.17,9.6,182.445,52.54,41.905
2022-03-09T21:00:00+01:00,15.085,8.995,167.575,44.97,34.725
2022-03-09T22:00:00+01:00,13.58,7.755,150.065,40.99,38.085
2022-03-09T23:00:00+01:00,12.29,6.925,134.84,35.65,34.055
2022-03-10T00:00:00+01:00,10.81,6.055,118.295,31.18,32.4
2022-03-10T01:00:00+01:00,10.325,5.685,110.35,26.915,36.805
2022-03-10T02:00:00+01:00,11.025,5.475,105.9,25.915,34.555
2022-03-10T03:00:00+01:00,9.795,5.57,106.41,25.025,32.155
2022-03-10T04:00:00+01:00,7.545,5.73,107.235,25.695,31.55
2022-03-10T05:00:00+01:00,8.095,6.43,114.47,27.595,34.05
2022-03-10T06:00:00+01:00,14.71,9.245,152.35,39.905,38.005
2022-03-10T07:00:00+01:00,17.89,10.95,210.385,58.74,45.285
2022-03-10T08:00:00+01:00,16.82,11.06,204.475,59.985,46.145
2022-03-10T09:00:00+01:00,19.83,10.42,187.17,56.945,47.81
2022-03-10T10:00:00+01:00,19.25,8.745,176.415,58.655,47.955
2022-03-10T11:00:00+01:00,19.005,9.43,168.14,57.64,42.5
2022-03-10T12:00:00+01:00,18.265,9.57,168.585,53.195,42.905
2022-03-10T13:00:00+01:00,18.85,9.05,168.445,56.49,45.885
2022-03-10T14:00:00+01:00,20.265,8.445,162.21,50.525,47.3
2022-03-10T15:00:00+01:00,18.77,7.81,156.405,47.61,42.495
2022-03-10T16:00:00+01:00,14.11,8.39,153.36,48.185,42.105
2022-03-10T17:00:00+01:00,15.26,8.84,160.195,48.015,45.83
2022-03-10T18:00:00+01:00,13.86,9.735,172.1,51.965,43.135
2022-03-10T19:00:00+01:00,14.36,9.865,181.525,50.455,40.58
2022-03-10T20:00:00+01:00,13.915,10.075,180.905,53.17,38.605
2022-03-10T21:00:00+01:00,11.245,9.44,165.065,44.45,35.61
2022-03-10T22:00:00+01:00,11.92,7.89,144.65,40.09,37.675
2022-03-10T23:00:00+01:00,11.425,7.29,136.11,35.675,36.96
2022-03-11T00:00:00+01:00,9.535,6.78,118.585,30.61,36.29
2022-03-11T01:00:00+01:00,9.51,6.5,109.635,27.28,32.945
2022-03-11T02:00:00+01:00,9.25,6.185,106.03,25.755,33.55
2022-03-11T03:00:00+01:00,11.365,6.105,107.03,25.595,30.915
2022-03-11T04:00:00+01:00,10.095,6.145,106.78,25.42,34.545
2022-03-11T05:00:00+01:00,10.735,6.635,114.705,28.715,33.345
2022-03-11T06:00:00+01:00,13.47,8.735,148.335,39.28,39.825
2022-03-11T07:00:00+01:00,19.57,10.575,202.495,53.475,42.03
2022-03-11T08:00:00+01:00,18.935,10.58,200.18,60.44,47.64
2022-03-11T09:00:00+01:00,17.975,9.33,186.34,57.23,46.46
2022-03-11T10:00:00+01:00,17.965,8.995,175.745,58.655,45.225
2022-03-11T11:00:00+01:00,16.19,8.84,171.495,56.18,44.585
2022-03-11T12:00:00+01:00,16.5,8.82,168.835,56.005,44.28
2022-03-11T13:00:00+01:00,17.04,8.63,167.12,54.14,45.31
2022-03-11T14:00:00+01:00,17.535,8.675,166.225,51.19,51.905
2022-03-11T15:00:00+01:00,16.34,8.42,160.785,48.195,46.4
2022-03-11T16:00:00+01:00,15.86,8.185,155.44,48.315,46.14
2022-03-11T17:00:00+01:00,15.3,8.425,160.765,46.105,42.605
2022-03-11T18:00:00+01:00,15.145,9.475,171.255,49.48,41.46
2022-03-11T19:00:00+01:00,15.21,9.4,176.875,49.47,38.55
2022-03-11T20:00:00+01:00,15.255,9.045,176.76,47.23,36.62
2022-03-11T21:00:00+01:00,14.035,8.935,160.635,45.09,38.41
2022-03-11T22:00:00+01:00,12.11,7.38,144.995,40.315,35.83
2022-03-11T23:00:00+01:00,11.055,6.825,136.01,35.84,35.255
2022-03-12T00:00:00+01:00,8.355,6.425,124.135,31.25,32.385
2022-03-12T01:00:00+01:00,7.98,5.975,113.25,28.06,32.395
2022-03-12T02:00:00+01:00,9.105,5.75,109.0,26.195,32.37
2022-03-12T03:00:00+01:00,9.42,5.625,109.075,25.955,33.055
2022-03-12T04:00:00+01:00,8.755,5.765,109.0,26.78,33.19
2022-03-12T05:00:00+01:00,10.87,6.04,112.215,27.97,33.64
2022-03-12T06:00:00+01:00,11.585,7.06,130.08,33.735,33.365
2022-03-12T07:00:00+01:00,15.905,10.3,163.005,46.725,35.065
2022-03-12T08:00:00+01:00,18.58,11.28,199.7,53.485,41.74
2022-03-12T09:00:00+01:00,16.92,11.865,209.74,63.66,38.885
2022-03-12T10:00:00+01:00,17.855,11.46,202.87,61.48,37.77
2022-03-12T11:00:00+01:00,17.585,11.97,192.435,54.885,36.93
2022-03-12T12:00:00+01:00,16.14,10.955,180.83,52.66,38.085
2022-03-12T13:00:00+01:00,15.94,10.565,184.89,50.955,38.83
2022-03-12T14:00:00+01:00,13.505,10.04,173.26,47.14,39.285
2022-03-12T15:00:00+01:00,13.58,9.88,164.06,44.645,36.26
2022-03-12T16:00:00+01:00,12.195,9.83,163.955,46.51,38.615
2022-03-12T17:00:00+01:00,11.37,9.91,163.44,47.355,36.885
2022-03-12T18:00:00+01:00,12.995,10.19,170.585,45.98,34.51
2022-03-12T19:00:00+01:00,15.39,9.09,172.105,47.67,34.125
2022-03-12T20:00:00+01:00,15.155,9.19,166.525,45.24,32.65
2022-03-12T21:00:00+01:00,12.5,7.995,155.02,43.215,33.88
2022-03-12T22:00:00+01:00,11.445,6.995,142.055,38.56,30.785
2022-03-12T23:00:00+01:00,11.02,7.085,135.065,36.42,31.58
2022-03-13T00:00:00+01:00,9.415,6.295,122.775,32.82,29.405
2022-03-13T01:00:00+01:00,9.565,6.11,114.085,28.075,30.51
2022-03-13T02:00:00+01:00,9.53,5.665,107.89,27.43,29.47
2022-03-13T03:00:00+01:00,9.29,5.53,107.415,27.125,29.43
2022-03-13T04:00:00+01:00,9.52,5.5,107.76,26.1,29.575
2022-03-13T05:00:00+01:00,9.605,5.635,110.675,28.83,29.885
2022-03-13T06:00:00+01:00,10.19,6.46,123.57,30.97,31.55
2022-03-13T07:00:00+01:00,12.975,8.63,149.01,38.36,32.825
2022-03-13T08:00:00+01:00,15.435,10.395,184.18,49.87,35.485
2022-03-13T09:00:00+01:00,16.03,12.515,211.26,58.205,34.54
2022-03-13T10:00:00+01:00,18.13,13.38,211.86,60.295,36.635
2022-03-13T11:00:00+01:00,14.905,11.595,195.025,52.97,34.135
2022-03-13T12:00:00+01:00,14.685,11.7,186.08,51.115,37.74
2022-03-13T13:00:00+01:00,14.545,10.89,179.12,49.06,34.055
2022-03-13T14:00:00+01:00,15.01,9.31,168.3,43.325,38.295
2022-03-13T15:00:00+01:00,14.515,9.175,155.74,43.685,33.03
2022-03-13T16:00:00+01:00,13.665,9.21,154.75,45.295,35.34
2022-03-13T17:00:00+01:00,14.75,9.41,165.13,44.755,33.89
2022-03-13T18:00:00+01:00,14.335,10.165,174.895,47.4,34.895
2022-03-13T19:00:00+01:00,15.265,9.53,182.045,48.235,34.525
2022-03-13T20:00:00+01:00,15.795,9.925,181.03,48.86,31.615
2022-03-13T21:00:00+01:00,11.615,8.9,164.265,43.24,32.61
2022-03-13T22:00:00+01:00,9.61,7.715,146.1,40.08,30.145
2022-03-13T23:00:00+01:00,15.675,6.745,135.58,36.25,31.705
2022-03-14T00:00:00+01:00,20.575,6.265,119.77,30.4,29.57
2022-03-14T01:00:00+01:00,7.005,5.855,109.295,26.655,29.605
2022-03-14T02:00:00+01:00,8.315,5.755,106.005,25.78,29.86
2022-03-14T03:00:00+01:00,12.065,5.575,106.22,25.81,31.1
2022-03-14T04:00:00+01:00,10.365,5.66,107.27,26.07,32.825
2022-03-14T05:00:00+01:00,11.195,6.115,116.685,29.13,30.01
2022-03-14T06:00:00+01:00,13.74,9.275,150.61,40.905,34.555
2022-03-14T07:00:00+01:00,19.78,10.335,203.835,57.835,41.97
2022-03-14T08:00:00+01:00,18.935,10.41,200.865,62.625,42.31
2022-03-14T09:00:00+01:00,20.2,9.895,187.01,60.58,42.05
2022-03-14T10:00:00+01:00,21.41,9.575,177.96,58.145,48.15
2022-03-14T11:00:00+01:00,16.33,9.235,170.955,55.24,43.99
2022-03-14T12:00:00+01:00,15.945,9.46,171.69,51.845,45.995
2022-03-14T13:00:00+01:00,18.895,9.385,174.805,54.915,45.34
2022-03-14T14:00:00+01:00,17.175,9.03,167.315,53.105,46.39
2022-03-14T15:00:00+01:00,19.12,9.05,157.73,47.26,57.12
2022-03-14T16:00:00+01:00,14.345,8.805,156.575,47.955,59.285
2022-03-14T17:00:00+01:00,14.41,9.645,160.125,49.125,43.455
2022-03-14T18:00:00+01:00,16.115,9.595,172.04,49.485,41.395
2022-03-14T19:00:00+01:00,16.33,10.28,183.285,52.99,42.56
2022-03-14T20:00:00+01:00,15.89,9.485,185.02,52.74,39.215
2022-03-14T21:00:00+01:00,13.43,9.215,167.2,45.08,37.345
2022-03-14T22:00:00+01:00,12.49,7.475,148.35,40.43,35.985
2022-03-14T23:00:00+01:00,11.475,6.91,133.825,35.12,38.85
2022-03-15T00:00:00+01:00,10.24,6.365,119.395,30.535,33.87
2022-03-15T01:00:00+01:00,9.905,5.705,110.25,27.35,32.645
2022-03-15T02:00:00+01:00,31.5,5.65,108.715,26.25,34.68
2022-03-15T03:00:00+01:00,8.97,5.745,106.7,25.245,34.755
2022-03-15T04:00:00+01:00,6.405,6.535,108.205,26.125,36.86
2022-03-15T05:00:00+01:00,6.62,,113.79,29.145,33.29
2022-03-15T06:00:00+01:00,10.805,8.725,149.76,38.16,35.775
